stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00712,復華富時不動產  ,3,23753,2025-11-27,2,21141,2025-11-26,44894,22447.0
2885,元大金          ,9,15032,2025-11-27,3,13514,2025-11-26,28546,14273.0
00919,群益台灣精選高息,10,14749,2025-11-27,5,12589,2025-11-26,27338,13669.0
