stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2337,旺宏            ,6,10231,2025-11-07,1,43083,2025-11-06,53314,26657.0
2867,三商壽          ,2,17413,2025-11-07,8,12438,2025-11-06,29851,14925.5
8110,華東            ,10,6360,2025-11-07,7,12572,2025-11-06,18932,9466.0
