stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2618,長榮航          ,2,28992,2026-01-22,4,20397,2026-01-21,49389,24694.5
00990A,主動元大AI新經濟,9,14077,2026-01-22,1,30817,2026-01-21,44894,22447.0
1303,南亞            ,1,29735,2026-01-22,10,8113,2026-01-21,37848,18924.0
2610,華航            ,8,14803,2026-01-22,3,20601,2026-01-21,35404,17702.0
