stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
6770,力積電          ,1,154048,2025-10-27,3,17862,2025-10-23,171910,85955.0
00715L,期街口布蘭特正2 ,2,61956,2025-10-27,1,61269,2025-10-23,123225,61612.5
2337,旺宏            ,6,22555,2025-10-27,2,33407,2025-10-23,55962,27981.0
2344,華邦電          ,5,27651,2025-10-27,5,14344,2025-10-23,41995,20997.5
2382,廣達            ,8,21478,2025-10-27,8,9086,2025-10-23,30564,15282.0
