stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2303,聯電            ,1,28505,2025-11-03,1,24114,2025-10-31,52619,26309.5
3037,欣興            ,3,21903,2025-11-03,10,5612,2025-10-31,27515,13757.5
2887,台新新光金      ,8,9900,2025-11-03,8,7806,2025-10-31,17706,8853.0
