stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00712,復華富時不動產  ,5,8557,2025-12-01,3,15996,2025-11-28,24553,12276.5
2867,三商壽          ,10,6922,2025-12-01,5,9530,2025-11-28,16452,8226.0
