stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2887,台新新光金      ,1,28617,2025-12-15,3,45845,2025-12-12,74462,37231.0
2303,聯電            ,2,25159,2025-12-15,6,24273,2025-12-12,49432,24716.0
2883,凱基金          ,3,16421,2025-12-15,7,21655,2025-12-12,38076,19038.0
2890,永豐金          ,8,10429,2025-12-15,10,14206,2025-12-12,24635,12317.5
