stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2892,第一金          ,1,30117,2026-06-10,1,64068,2026-06-09,94185,47092.5
2801,彰銀            ,3,27708,2026-06-10,2,61780,2026-06-09,89488,44744.0
