stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,1,64496,2026-09-24,1,92160,2026-09-23,156656,78328.0
00981A,主動統一台股增長,2,36447,2026-09-24,2,90253,2026-09-23,126700,63350.0
00409A,主動復華全球50  ,5,13347,2026-09-24,6,28982,2026-09-23,42329,21164.5
00402A,主動安聯美國科技,10,6335,2026-09-24,9,15927,2026-09-23,22262,11131.0
