stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,2,148503,2026-09-21,1,102802,2026-09-18,251305,125652.5
00981A,主動統一台股增長,3,54185,2026-09-21,3,54654,2026-09-18,108839,54419.5
00631L,元大台灣50正2   ,7,17020,2026-09-21,8,24725,2026-09-18,41745,20872.5
