stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2885,元大金          ,1,40148,2025-12-31,3,24548,2025-12-30,64696,32348.0
2337,旺宏            ,6,15729,2025-12-31,6,17538,2025-12-30,33267,16633.5
00919,群益台灣精選高息,4,18853,2025-12-31,7,13788,2025-12-30,32641,16320.5
2303,聯電            ,10,8943,2025-12-31,8,10149,2025-12-30,19092,9546.0
