stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
6770,力積電          ,2,21642,2025-11-05,6,8056,2025-11-04,29698,14849.0
2303,聯電            ,6,10286,2025-11-05,2,12270,2025-11-04,22556,11278.0
