stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,1,270939,2026-09-01,9,19374,2026-08-31,290313,145156.5
1326,台化            ,6,44301,2026-09-01,10,18152,2026-08-31,62453,31226.5
