stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2337,旺宏            ,1,50632,2025-10-29,1,42412,2025-10-28,93044,46522.0
0056,元大高股息      ,5,23023,2025-10-29,5,11306,2025-10-28,34329,17164.5
