stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,1,92160,2026-09-23,2,236282,2026-09-22,328442,164221.0
00981A,主動統一台股增長,2,90253,2026-09-23,4,102892,2026-09-22,193145,96572.5
00409A,主動復華全球50  ,6,28982,2026-09-23,3,121083,2026-09-22,150065,75032.5
00405A,主動富邦台灣龍耀,8,23103,2026-09-23,5,85245,2026-09-22,108348,54174.0
009828,中信台日韓PCB   ,3,49310,2026-09-23,9,32399,2026-09-22,81709,40854.5
