stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2303,聯電            ,4,28028,2025-12-08,1,54563,2025-12-05,82591,41295.5
1802,台玻            ,2,35748,2025-12-08,7,15342,2025-12-05,51090,25545.0
