stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00919,群益台灣精選高息,5,12589,2025-11-26,4,15943,2025-11-25,28532,14266.0
2883,凱基金          ,4,13290,2025-11-26,7,13107,2025-11-25,26397,13198.5
2615,萬海            ,9,10591,2025-11-26,9,9078,2025-11-25,19669,9834.5
