stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2312,金寶            ,7,21499,2026-01-13,3,24334,2026-01-12,45833,22916.5
00919,群益台灣精選高息,3,27532,2026-01-13,8,17370,2026-01-12,44902,22451.0
00990A,主動元大AI新經濟,8,20848,2026-01-13,6,20651,2026-01-12,41499,20749.5
