stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
3481,群創            ,1,120125,2026-02-23,4,50502,2026-02-11,170627,85313.5
2883,凱基金          ,2,84252,2026-02-23,5,43057,2026-02-11,127309,63654.5
00919,群益台灣精選高息,5,40488,2026-02-23,9,35316,2026-02-11,75804,37902.0
