stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2409,友達            ,1,130911,2026-04-09,3,76691,2026-04-08,207602,103801.0
0050,元大台灣50      ,2,44119,2026-04-09,2,96385,2026-04-08,140504,70252.0
2382,廣達            ,9,14889,2026-04-09,9,33611,2026-04-08,48500,24250.0
