stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
0056,元大高股息      ,3,34819,2026-01-23,3,25779,2026-01-22,60598,30299.0
1303,南亞            ,9,15884,2026-01-23,1,29735,2026-01-22,45619,22809.5
