stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
3481,群創            ,1,96177,2026-04-15,2,79240,2026-04-14,175417,87708.5
0050,元大台灣50      ,7,25093,2026-04-15,3,65981,2026-04-14,91074,45537.0
1802,台玻            ,6,27964,2026-04-15,6,58274,2026-04-14,86238,43119.0
1303,南亞            ,5,37369,2026-04-15,8,35894,2026-04-14,73263,36631.5
00878,國泰永續高股息  ,4,37883,2026-04-15,10,26712,2026-04-14,64595,32297.5
