stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2609,陽明            ,1,37159,2026-08-21,1,54759,2026-08-20,91918,45959.0
2002,中鋼            ,10,12903,2026-08-21,2,36280,2026-08-20,49183,24591.5
2344,華邦電          ,9,14922,2026-08-21,6,23136,2026-08-20,38058,19029.0
2886,兆豐金          ,6,19237,2026-08-21,9,18678,2026-08-20,37915,18957.5
2615,萬海            ,7,16239,2026-08-21,10,17723,2026-08-20,33962,16981.0
