stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2884,玉山金          ,6,22051,2026-07-21,2,24102,2026-07-20,46153,23076.5
2618,長榮航          ,7,19824,2026-07-21,7,13270,2026-07-20,33094,16547.0
