stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,1,69394,2026-08-27,1,74870,2026-08-26,144264,72132.0
00981A,主動統一台股增長,2,30329,2026-08-27,4,30773,2026-08-26,61102,30551.0
1301,台塑            ,5,21639,2026-08-27,8,16341,2026-08-26,37980,18990.0
