stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,2,196482,2026-06-18,7,15555,2026-06-17,212037,106018.5
00981A,主動統一台股增長,4,115901,2026-06-18,8,15108,2026-06-17,131009,65504.5
2409,友達            ,7,52384,2026-06-18,2,75932,2026-06-17,128316,64158.0
00919,群益台灣精選高息,5,66330,2026-06-18,3,59279,2026-06-17,125609,62804.5
