stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2409,友達            ,1,110947,2026-05-12,3,31840,2026-05-11,142787,71393.5
2303,聯電            ,4,35287,2026-05-12,7,23943,2026-05-11,59230,29615.0
009820,元大納斯達克精選,6,32589,2026-05-12,8,22818,2026-05-11,55407,27703.5
2344,華邦電          ,9,27422,2026-05-12,10,17494,2026-05-11,44916,22458.0
