stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2002,中鋼            ,3,29247,2026-08-11,1,64052,2026-08-10,93299,46649.5
2344,華邦電          ,1,37872,2026-08-11,8,19044,2026-08-10,56916,28458.0
2408,南亞科          ,7,15173,2026-08-11,4,30510,2026-08-10,45683,22841.5
1605,華新            ,8,12066,2026-08-11,3,32072,2026-08-10,44138,22069.0
