stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2887,台新新光金      ,3,49130,2026-01-15,2,36663,2026-01-14,85793,42896.5
1326,台化            ,7,30820,2026-01-15,10,17698,2026-01-14,48518,24259.0
