stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2303,聯電            ,3,30017,2026-06-08,1,79930,2026-06-05,109947,54973.5
00953B,群益優選非投等債,1,41193,2026-06-08,8,12108,2026-06-05,53301,26650.5
2609,陽明            ,7,11897,2026-06-08,2,40555,2026-06-05,52452,26226.0
