stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2609,陽明            ,2,30651,2026-08-24,1,37159,2026-08-21,67810,33905.0
2892,第一金          ,6,12784,2026-08-24,4,20474,2026-08-21,33258,16629.0
2886,兆豐金          ,5,12920,2026-08-24,6,19237,2026-08-21,32157,16078.5
2615,萬海            ,7,11518,2026-08-24,7,16239,2026-08-21,27757,13878.5
