stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2892,第一金          ,7,14403,2025-12-29,1,50982,2025-12-26,65385,32692.5
0050,元大台灣50      ,2,28813,2025-12-29,5,21781,2025-12-26,50594,25297.0
