stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00878,國泰永續高股息  ,3,27017,2026-04-27,1,28531,2026-04-23,55548,27774.0
2317,鴻海            ,4,19579,2026-04-27,2,27796,2026-04-23,47375,23687.5
00712,復華富時不動產  ,5,16829,2026-04-27,10,9577,2026-04-23,26406,13203.0
