stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
6770,力積電          ,2,57667,2025-11-11,2,15393,2025-11-10,73060,36530.0
2867,三商壽          ,3,38687,2025-11-11,3,14467,2025-11-10,53154,26577.0
00919,群益台灣精選高息,8,20357,2025-11-11,10,7857,2025-11-10,28214,14107.0
2883,凱基金          ,10,18425,2025-11-11,7,8381,2025-11-10,26806,13403.0
