stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,1,92888,2026-05-25,1,130829,2026-05-22,223717,111858.5
6770,力積電          ,4,70137,2026-05-25,3,96771,2026-05-22,166908,83454.0
2344,華邦電          ,3,72092,2026-05-25,4,51442,2026-05-22,123534,61767.0
00878,國泰永續高股息  ,2,75375,2026-05-25,5,45651,2026-05-22,121026,60513.0
1802,台玻            ,8,43213,2026-05-25,6,36033,2026-05-22,79246,39623.0
