stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00981A,主動統一台股增長,1,34977,2026-08-19,1,35620,2026-08-18,70597,35298.5
2609,陽明            ,2,31191,2026-08-19,6,14345,2026-08-18,45536,22768.0
2603,長榮            ,6,8541,2026-08-19,4,15067,2026-08-18,23608,11804.0
