stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2317,鴻海            ,2,38568,2025-10-20,9,12771,2025-10-17,51339,25669.5
2303,聯電            ,4,16275,2025-10-20,2,34456,2025-10-17,50731,25365.5
