stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2002,中鋼            ,3,44582,2026-06-22,1,319914,2026-06-18,364496,182248.0
00981A,主動統一台股增長,1,84983,2026-06-22,4,115901,2026-06-18,200884,100442.0
00919,群益台灣精選高息,7,24601,2026-06-22,5,66330,2026-06-18,90931,45465.5
1802,台玻            ,2,55471,2026-06-22,9,26659,2026-06-18,82130,41065.0
