stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2887,台新新光金      ,2,42752,2026-04-28,7,14784,2026-04-27,57536,28768.0
2883,凱基金          ,1,42865,2026-04-28,8,12152,2026-04-27,55017,27508.5
00878,國泰永續高股息  ,3,23897,2026-04-28,3,27017,2026-04-27,50914,25457.0
2337,旺宏            ,5,19882,2026-04-28,2,29694,2026-04-27,49576,24788.0
2344,華邦電          ,10,15807,2026-04-28,10,11770,2026-04-27,27577,13788.5
