stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
3481,群創            ,2,42096,2026-07-28,1,56496,2026-07-27,98592,49296.0
2618,長榮航          ,4,34342,2026-07-28,5,19049,2026-07-27,53391,26695.5
1101,台泥            ,5,17795,2026-07-28,9,17345,2026-07-27,35140,17570.0
2002,中鋼            ,10,7059,2026-07-28,8,17467,2026-07-27,24526,12263.0
