stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2303,聯電            ,8,7212,2026-02-02,2,51899,2026-01-30,59111,29555.5
2002,中鋼            ,1,39443,2026-02-02,8,9709,2026-01-30,49152,24576.0
2883,凱基金          ,6,7762,2026-02-02,9,9550,2026-01-30,17312,8656.0
