stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2409,友達            ,1,245314,2026-09-22,1,235893,2026-09-21,481207,240603.5
00403A,主動統一升級50  ,2,236282,2026-09-22,2,148503,2026-09-21,384785,192392.5
00981A,主動統一台股增長,4,102892,2026-09-22,3,54185,2026-09-21,157077,78538.5
3481,群創            ,10,24830,2026-09-22,4,33145,2026-09-21,57975,28987.5
