stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
1314,中石化          ,3,34371,2026-07-03,3,32887,2026-07-02,67258,33629.0
2883,凱基金          ,5,24649,2026-07-03,7,15067,2026-07-02,39716,19858.0
2105,正新            ,9,13643,2026-07-03,8,14764,2026-07-02,28407,14203.5
