stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
3481,群創            ,1,312709,2026-03-11,1,27917,2026-03-10,340626,170313.0
00981A,主動統一台股增長,9,19280,2026-03-11,2,23786,2026-03-10,43066,21533.0
00991A,主動復華未來50  ,5,23151,2026-03-11,3,17519,2026-03-10,40670,20335.0
8112,至上            ,4,26125,2026-03-11,6,13602,2026-03-10,39727,19863.5
