stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2812,台中銀          ,2,21954,2026-09-11,6,8708,2026-09-10,30662,15331.0
2883,凱基金          ,3,16651,2026-09-11,3,13779,2026-09-10,30430,15215.0
2892,第一金          ,9,8457,2026-09-11,4,10642,2026-09-10,19099,9549.5
