stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2409,友達            ,3,85499,2026-06-30,1,177670,2026-06-29,263169,131584.5
00631L,元大台灣50正2   ,9,29837,2026-06-30,3,19505,2026-06-29,49342,24671.0
2303,聯電            ,7,35206,2026-06-30,6,10372,2026-06-29,45578,22789.0
