stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2609,陽明            ,1,54759,2026-08-20,2,31191,2026-08-19,85950,42975.0
2303,聯電            ,3,26734,2026-08-20,10,7801,2026-08-19,34535,17267.5
2886,兆豐金          ,9,18678,2026-08-20,5,12062,2026-08-19,30740,15370.0
