stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2409,友達            ,4,5854,2026-06-18,2,75932,2026-06-17,81786,40893.0
2313,華通            ,6,2565,2026-06-18,6,19005,2026-06-17,21570,10785.0
