stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
3481,群創            ,1,34661,2026-07-20,1,59977,2026-07-17,94638,47319.0
2884,玉山金          ,2,24102,2026-07-20,2,53199,2026-07-17,77301,38650.5
