stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,3,112009,2026-09-07,2,33974,2026-09-04,145983,72991.5
2303,聯電            ,8,38568,2026-09-07,3,26551,2026-09-04,65119,32559.5
