stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2883,凱基金          ,1,33394,2026-02-03,6,7762,2026-02-02,41156,20578.0
2887,台新新光金      ,5,12834,2026-02-03,4,11326,2026-02-02,24160,12080.0
2618,長榮航          ,8,9461,2026-02-03,10,6724,2026-02-02,16185,8092.5
