stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00403A,主動統一升級50  ,1,151299,2026-06-16,1,292645,2026-06-15,443944,221972.0
2883,凱基金          ,10,18824,2026-06-16,4,30980,2026-06-15,49804,24902.0
