stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
8422,可寧衛*         ,10,14234,2026-01-12,1,46884,2026-01-09,61118,30559.0
6770,力積電          ,4,20898,2026-01-12,8,19867,2026-01-09,40765,20382.5
