stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2412,中華電          ,4,11849,2026-09-14,6,9937,2026-09-11,21786,10893.0
5880,合庫金          ,8,7777,2026-09-14,4,13147,2026-09-11,20924,10462.0
2892,第一金          ,5,11783,2026-09-14,9,8457,2026-09-11,20240,10120.0
2887,台新新光金      ,6,8494,2026-09-14,7,9777,2026-09-11,18271,9135.5
2889,國票金          ,7,8192,2026-09-14,10,8443,2026-09-11,16635,8317.5
