stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2409,友達            ,2,18535,2026-09-10,3,65133,2026-09-09,83668,41834.0
1101,台泥            ,8,6800,2026-09-10,6,17400,2026-09-09,24200,12100.0
2834,臺企銀          ,10,6721,2026-09-10,8,13334,2026-09-09,20055,10027.5
