stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2887,台新新光金      ,1,54627,2025-10-09,2,25425,2025-10-08,80052,40026.0
2303,聯電            ,3,38490,2025-10-09,6,14184,2025-10-08,52674,26337.0
00919,群益台灣精選高息,4,32029,2025-10-09,3,20104,2025-10-08,52133,26066.5
3481,群創            ,6,24106,2025-10-09,1,26133,2025-10-08,50239,25119.5
2883,凱基金          ,7,18239,2025-10-09,9,10085,2025-10-08,28324,14162.0
