stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2324,仁寶            ,1,49317,2026-04-22,5,24142,2026-04-21,73459,36729.5
00878,國泰永續高股息  ,5,24356,2026-04-22,4,26365,2026-04-21,50721,25360.5
2884,玉山金          ,7,20420,2026-04-22,10,18052,2026-04-21,38472,19236.0
1303,南亞            ,10,14200,2026-04-22,6,21401,2026-04-21,35601,17800.5
2301,光寶科          ,9,15069,2026-04-22,9,18559,2026-04-21,33628,16814.0
