stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00981A,主動統一台股增長,5,42287,2026-08-12,5,19817,2026-08-11,62104,31052.0
1605,華新            ,4,44292,2026-08-12,8,12066,2026-08-11,56358,28179.0
2002,中鋼            ,8,18378,2026-08-12,3,29247,2026-08-11,47625,23812.5
