stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2317,鴻海            ,9,12771,2025-10-17,2,55939,2025-10-16,68710,34355.0
2408,南亞科          ,4,26359,2025-10-17,4,25249,2025-10-16,51608,25804.0
0056,元大高股息      ,3,31825,2025-10-17,8,11911,2025-10-16,43736,21868.0
