stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2887,台新新光金      ,2,85214,2026-06-12,1,32410,2026-05-19,117624,58812.0
2891,中信金          ,5,40901,2026-06-12,3,30684,2026-05-19,71585,35792.5
2890,永豐金          ,9,30858,2026-06-12,2,30862,2026-05-19,61720,30860.0
