stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00878,國泰永續高股息  ,1,28669,2026-02-10,2,39747,2026-02-09,68416,34208.0
0050,元大台灣50      ,5,23352,2026-02-10,3,36795,2026-02-09,60147,30073.5
00919,群益台灣精選高息,2,26894,2026-02-10,8,21871,2026-02-09,48765,24382.5
00981A,主動統一台股增長,6,21723,2026-02-10,10,13459,2026-02-09,35182,17591.0
