stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2887,台新新光金      ,5,47701,2026-05-15,1,52711,2026-05-14,100412,50206.0
6770,力積電          ,4,56009,2026-05-15,9,16961,2026-05-14,72970,36485.0
009820,元大納斯達克精選,6,37316,2026-05-15,4,32663,2026-05-14,69979,34989.5
2027,大成鋼          ,8,23027,2026-05-15,2,34684,2026-05-14,57711,28855.5
2344,華邦電          ,9,16050,2026-05-15,6,24009,2026-05-14,40059,20029.5
