stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2883,凱基金          ,1,31013,2026-02-05,5,23023,2026-02-04,54036,27018.0
2002,中鋼            ,7,9577,2026-02-05,3,35686,2026-02-04,45263,22631.5
2303,聯電            ,8,9438,2026-02-05,10,15960,2026-02-04,25398,12699.0
