stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
00953B,群益優選非投等債,2,14007,2026-03-05,5,18906,2026-03-04,32913,16456.5
6443,元晶            ,4,8316,2026-03-05,10,12702,2026-03-04,21018,10509.0
